meet,rcDate,rcNo,rcDist,hrNo,hrNm,jkNm,trNm,wght,hrWght,age,sex,rcTime,s1f,g3f,ordBigo,trackCond,weather,ord,winOdds,plcOdds
3,20250831,9,1600,4,뉴레전드,김민기,정길상,55.0,442.0,3,암,95.1,11.5,42.6,1-10-6,다습,흐림,8,0.0,0.0
3,20250831,9,1600,5,천둥호,박찬호,오창근,58.0,448.0,8,거,95.4,13.4,36.4,3-2-1,다습,흐림,5,0.0,0.0
3,20250831,9,1600,6,골드러시,이승헌,김동수,55.5,464.0,5,거,95.4,12.3,37.4,8-6-4,다습,흐림,3,0.0,7.7
3,20250831,9,1600,7,썬더볼트,이찬호,오창근,53.4,517.0,7,거,93.4,13.4,47.1,10-7-10,다습,흐림,1,23.6,2.5
3,20250831,9,1600,8,독수리,유현명,박배진,56.8,450.0,6,암,95.4,10.2,39.9,4-5-6,다습,흐림,7,0.0,0.0
3,20250831,9,1600,9,스피드킹,한동훈,박재형,57.6,517.0,5,수,94.7,12.6,37.4,7-10-10,다습,흐림,2,0.0,5.4
3,20250831,9,1600,10,윈드러너,한동훈,이재형,54.4,467.0,4,암,94.8,8.2,37.2,9-1-9,다습,흐림,6,0.0,0.0
2,20250831,10,1600,1,스피드킹,이승헌,이재형,58.6,508.0,6,수,94.4,11.3,37.6,8-10-11,포슬,흐림,2,0.0,3.9
2,20250831,10,1600,2,돌풍,한동훈,조순호,53.0,517.0,3,거,94.5,14.0,35.7,8-2-8,포슬,흐림,5,0.0,0.0
2,20250831,10,1600,3,태풍호,이승헌,김영관,52.8,458.0,3,암,96.3,9.0,47.9,4-7-2,포슬,흐림,10,0.0,0.0
2,20250831,10,1600,4,파이널킹,이승헌,박재형,54.2,501.0,5,수,94.6,8.4,43.7,9-5-11,포슬,흐림,3,0.0,5.8
2,20250831,10,1600,5,에이스,정성원,정길상,52.1,445.0,3,수,96.0,13.4,35.7,1-11-11,포슬,흐림,12,0.0,0.0
2,20250831,10,1600,6,실버윙,김용근,김영관,53.9,484.0,3,수,95.9,9.3,34.3,12-4-11,포슬,흐림,9,0.0,0.0
2,20250831,10,1600,7,행운마,최보경,이재형,52.8,493.0,7,거,95.1,14.1,46.1,3-8-8,포슬,흐림,8,0.0,0.0
2,20250831,10,1600,8,무적호,김용근,박재형,54.0,492.0,8,암,94.9,10.3,38.7,2-9-12,포슬,흐림,1,26.8,1.6
2,20250831,10,1600,9,블루문,송재광,박재형,55.0,486.0,3,거,96.4,10.3,44.7,12-4-4,포슬,흐림,6,0.0,0.0
2,20250831,10,1600,10,번개호,송재광,오창근,58.6,490.0,6,거,95.7,9.1,46.9,10-2-5,포슬,흐림,4,0.0,0.0
2,20250831,10,1600,11,최강마,정성원,정해성,57.2,495.0,7,수,95.5,9.2,43.9,9-4-4,포슬,흐림,11,0.0,0.0
2,20250831,10,1600,12,퍼펙트,정성원,이재형,57.9,470.0,6,거,95.2,8.5,41.3,10-7-9,포슬,흐림,7,0.0,0.0
3,20250901,1,1200,1,결승타,김태완,정해성,58.4,503.0,7,거,69.7,10.0,29.5,8-8-11,양호,비,3,0.0,7.8
3,20250901,1,1200,2,뉴레전드,김태완,최두환,58.4,477.0,6,거,70.3,8.5,32.6,9-1-1,양호,비,6,0.0,0.0
3,20250901,1,1200,3,사파이어,송재광,정해성,54.2,499.0,6,거,70.8,8.4,27.2,4-8-4,양호,비,7,0.0,0.0
3,20250901,1,1200,4,다이아몬드,장석현,조순호,56.0,462.0,5,거,71.5,9.0,36.2,3-7-8,양호,비,11,0.0,0.0
3,20250901,1,1200,5,독수리,정성원,박배진,54.8,467.0,3,거,70.8,8.1,32.3,6-5-7,양호,비,4,0.0,0.0
3,20250901,1,1200,6,광풍,문세영,김동수,53.1,518.0,4,수,70.8,7.0,28.3,11-6-9,양호,비,10,0.0,0.0
3,20250901,1,1200,7,플라잉킹,박태종,정해성,56.8,487.0,8,수,71.4,8.6,34.8,12-11-3,양호,비,12,0.0,0.0
3,20250901,1,1200,8,골든파워,최보경,김동수,54.3,500.0,6,수,70.8,8.0,33.8,9-9-9,양호,비,5,0.0,0.0
3,20250901,1,1200,9,돌풍,이찬호,정해성,57.7,443.0,7,거,71.6,9.7,33.0,11-10-12,양호,비,8,0.0,0.0
3,20250901,1,1200,10,빛나는별,문세영,오창근,52.9,495.0,8,수,69.7,6.7,33.9,5-5-10,양호,비,1,8.8,2.7
3,20250901,1,1200,11,영웅호,유현명,최두환,57.8,465.0,6,암,69.9,5.7,30.9,9-12-7,양호,비,2,0.0,6.8
3,20250901,1,1200,12,프라이드,이승헌,김영관,52.8,475.0,4,암,71.9,7.8,31.3,10-7-4,양호,비,9,0.0,0.0
1,20250901,2,1600,1,로얄킹,한동훈,정해성,52.4,511.0,4,암,95.8,8.4,34.8,7-8-1,양호,눈,11,0.0,0.0
1,20250901,2,1600,2,크리스탈,유현명,최두환,52.5,477.0,6,암,95.6,8.7,38.1,12-10-10,양호,눈,12,0.0,0.0
1,20250901,2,1600,3,천둥호,박태종,최두환,53.1,511.0,6,거,95.4,12.9,47.4,9-11-1,양호,눈,4,0.0,0.0
1,20250901,2,1600,4,독수리,김용근,이재형,52.6,448.0,7,암,95.9,12.0,40.9,1-4-5,양호,눈,6,0.0,0.0
1,20250901,2,1600,5,퍼펙트,박찬호,김영관,58.1,491.0,6,암,95.3,9.3,35.1,12-5-2,양호,눈,8,0.0,0.0
1,20250901,2,1600,6,골드러시,조성곤,오창근,57.8,468.0,5,수,94.9,9.6,44.7,4-4-6,양호,눈,2,0.0,1.6
1,20250901,2,1600,7,파워블레이드,김태완,최두환,52.5,504.0,5,거,94.7,12.6,34.6,7-7-4,양호,눈,1,29.0,4.0
1,20250901,2,1600,8,돌풍,문세영,조순호,54.7,459.0,6,암,95.4,12.6,42.2,1-1-8,양호,눈,3,0.0,4.7
1,20250901,2,1600,9,최강마,송재광,박재형,53.8,466.0,5,거,95.4,13.1,34.0,2-7-6,양호,눈,10,0.0,0.0
1,20250901,2,1600,10,프라이드,이찬호,오창근,53.8,442.0,6,거,95.8,12.3,43.0,11-8-8,양호,눈,7,0.0,0.0
1,20250901,2,1600,11,뉴레전드,정성원,김영관,57.8,457.0,3,암,95.7,9.8,38.6,5-9-7,양호,눈,5,0.0,0.0
1,20250901,2,1600,12,행운마,조성곤,최두환,52.5,506.0,4,수,95.1,10.0,33.8,11-5-4,양호,눈,9,0.0,0.0
1,20250901,3,1800,1,다이아몬드,문세영,박재형,56.3,487.0,4,암,108.1,12.1,52.7,4-9-5,다습,흐림,9,0.0,0.0
1,20250901,3,1800,2,레드썬더,박태종,정해성,57.0,499.0,7,거,108.3,8.9,50.8,1-6-1,다습,흐림,10,0.0,0.0
1,20250901,3,1800,3,빛나는별,송재광,최두환,52.7,471.0,4,수,107.0,10.7,49.2,11-4-7,다습,흐림,3,0.0,4.1
1,20250901,3,1800,4,사파이어,김용근,김동수,56.1,458.0,7,수,108.2,11.7,45.7,2-12-10,다습,흐림,8,0.0,0.0
1,20250901,3,1800,5,천둥호,김용근,박재형,58.9,499.0,4,수,106.4,12.8,50.7,1-1-7,다습,흐림,5,0.0,0.0
1,20250901,3,1800,6,뉴스타,김용근,조순호,57.3,449.0,4,거,108.4,15.4,54.0,3-5-6,다습,흐림,12,0.0,0.0
1,20250901,3,1800,7,청룡,유현명,오창근,55.5,447.0,6,거,105.8,12.1,49.2,7-1-8,다습,흐림,2,0.0,2.6
1,20250901,3,1800,8,챔피언쉽,최보경,김영관,52.7,451.0,4,거,109.0,10.6,53.8,6-10-2,다습,흐림,11,0.0,0.0
1,20250901,3,1800,9,스타라이트,이찬호,조순호,54.5,447.0,5,거,107.2,9.9,45.2,9-8-12,다습,흐림,4,0.0,0.0
1,20250901,3,1800,10,독수리,김용근,박재형,58.9,496.0,8,거,107.9,9.2,42.5,1-10-5,다습,흐림,7,0.0,0.0
1,20250901,3,1800,11,번개호,유현명,박재형,57.6,493.0,3,수,108.1,14.2,45.6,9-11-10,다습,흐림,6,0.0,0.0
1,20250901,3,1800,12,자이언트,정성원,이재형,52.5,492.0,5,수,106.4,10.5,47.2,7-4-7,다습,흐림,1,5.2,3.0
3,20250901,4,1600,1,빛나는별,이찬호,정해성,58.9,484.0,4,수,94.8,10.3,44.0,6-5-2,포슬,흐림,1,9.3,1.7
3,20250901,4,1600,2,코스모스,조성곤,김동수,59.0,515.0,6,암,94.5,14.4,42.0,6-10-1,포슬,흐림,4,0.0,0.0
3,20250901,4,1600,3,광풍,조성곤,박재형,55.3,496.0,6,암,94.9,11.0,37.0,2-1-6,포슬,흐림,7,0.0,0.0
3,20250901,4,1600,4,에이스,이승헌,최두환,54.1,499.0,6,암,96.9,12.2,36.4,4-3-10,포슬,흐림,11,0.0,0.0
3,20250901,4,1600,5,스타라이트,이찬호,이재형,53.9,507.0,8,거,95.8,11.9,36.6,6-2-10,포슬,흐림,3,0.0,5.8
3,20250901,4,1600,6,뉴레전드,최보경,김동수,54.2,440.0,7,암,95.1,12.2,41.9,6-5-8,포슬,흐림,6,0.0,0.0
3,20250901,4,1600,7,챔피언쉽,김용근,박배진,57.5,500.0,8,암,96.3,10.4,47.3,3-6-12,포슬,흐림,12,0.0,0.0
3,20250901,4,1600,8,드래곤킹,문세영,김영관,56.9,515.0,4,암,96.5,7.9,36.5,8-2-5,포슬,흐림,8,0.0,0.0
3,20250901,4,1600,9,갤럭시,최보경,박재형,55.8,478.0,5,수,95.3,11.4,42.5,7-2-6,포슬,흐림,5,0.0,0.0
3,20250901,4,1600,10,레드썬더,김용근,박배진,58.1,495.0,8,암,96.1,9.6,38.8,9-3-12,포슬,흐림,9,0.0,0.0
3,20250901,4,1600,11,로얄킹,문세영,박배진,58.0,481.0,3,수,96.2,12.6,42.8,10-9-9,포슬,흐림,10,0.0,0.0
3,20250901,4,1600,12,영웅호,송재광,이재형,53.2,443.0,4,수,94.5,10.3,43.1,11-12-10,포슬,흐림,2,0.0,5.5
2,20250901,5,1200,1,크리스탈,박태종,이재형,53.2,488.0,4,거,72.2,9.9,34.7,10-9-9,양호,흐림,11,0.0,0.0
2,20250901,5,1200,2,명마왕,이찬호,김동수,57.5,495.0,8,수,72.6,9.5,35.2,7-1-4,양호,흐림,10,0.0,0.0
2,20250901,5,1200,3,드래곤킹,김용근,이재형,54.1,484.0,8,수,71.6,8.8,32.3,4-8-9,양호,흐림,7,0.0,0.0
2,20250901,5,1200,4,에메랴르드,유현명,정해성,52.7,468.0,6,암,71.0,8.2,26.8,1-9-9,양호,흐림,3,0.0,6.6
2,20250901,5,1200,5,사파이어,송재광,박배진,57.6,470.0,7,거,70.6,6.0,32.8,6-2-6,양호,흐림,5,0.0,0.0
2,20250901,5,1200,6,파워블레이드,유현명,이재형,53.0,509.0,6,수,71.2,10.9,36.3,10-10-10,양호,흐림,2,0.0,7.3
2,20250901,5,1200,7,뉴레전드,김민기,정해성,58.8,463.0,5,암,71.0,10.5,26.1,2-6-10,양호,흐림,8,0.0,0.0
2,20250901,5,1200,8,썬더볼트,송재광,정길상,53.6,464.0,7,수,68.6,9.1,28.8,6-10-11,양호,흐림,1,27.8,3.4
2,20250901,5,1200,9,번개호,박태종,정길상,57.3,452.0,7,거,70.6,9.1,31.2,4-5-4,양호,흐림,4,0.0,0.0
2,20250901,5,1200,10,골든파워,김민기,이재형,58.9,515.0,8,암,71.2,7.9,35.8,11-8-2,양호,흐림,6,0.0,0.0
2,20250901,5,1200,11,로얄킹,김태완,박재형,58.8,520.0,4,거,71.9,10.3,34.3,6-11-10,양호,흐림,9,0.0,0.0
1,20250902,6,1600,1,자이언트,이찬호,오창근,57.7,512.0,7,암,94.2,8.6,43.3,3-4-5,양호,비,1,29.3,2.2
1,20250902,6,1600,2,스피드킹,문세영,김동수,57.3,447.0,5,거,94.9,11.2,44.3,11-7-7,양호,비,2,0.0,3.0
1,20250902,6,1600,3,독수리,이찬호,김영관,58.9,492.0,8,암,95.2,9.4,40.4,2-2-6,양호,비,7,0.0,0.0
1,20250902,6,1600,4,번개호,조성곤,이재형,58.0,520.0,3,거,94.2,13.5,44.1,10-6-10,양호,비,5,0.0,0.0
1,20250902,6,1600,5,최강마,조성곤,최두환,57.0,449.0,4,거,95.5,13.3,39.0,10-6-2,양호,비,8,0.0,0.0
1,20250902,6,1600,6,사파이어,이승헌,조순호,53.6,492.0,6,수,95.7,9.2,35.3,2-4-8,양호,비,6,0.0,0.0
1,20250902,6,1600,7,코스모스,송재광,박재형,52.2,501.0,3,수,95.0,12.4,41.7,2-2-1,양호,비,3,0.0,4.7
1,20250902,6,1600,8,크리스탈,송재광,오창근,53.7,453.0,5,암,95.6,13.8,38.2,6-5-10,양호,비,9,0.0,0.0
1,20250902,6,1600,9,에이스,장석현,김동수,52.6,481.0,8,거,97.2,12.3,35.7,8-9-11,양호,비,11,0.0,0.0
1,20250902,6,1600,10,뉴스타,한동훈,김동수,58.0,445.0,6,수,96.2,11.9,39.2,7-10-9,양호,비,10,0.0,0.0
1,20250902,6,1600,11,탑클래스,송재광,정길상,58.2,512.0,5,거,94.9,10.7,44.2,10-4-1,양호,비,4,0.0,0.0
3,20250902,7,1200,1,썬더볼트,이승헌,최두환,58.7,453.0,6,거,70.7,6.8,33.6,4-12-1,양호,맑음,1,10.0,2.5
3,20250902,7,1200,2,천둥호,이승헌,김동수,52.0,485.0,7,암,71.0,9.3,33.2,5-1-9,양호,맑음,4,0.0,0.0
3,20250902,7,1200,3,전설마,유현명,정길상,54.6,449.0,7,암,71.4,6.1,32.1,2-1-6,양호,맑음,3,0.0,7.9
3,20250902,7,1200,4,무적호,최보경,이재형,57.8,442.0,6,암,69.6,7.8,32.7,10-5-6,양호,맑음,2,0.0,3.2
3,20250902,7,1200,5,번개호,김민기,김동수,57.0,456.0,4,거,71.6,6.2,29.2,7-7-12,양호,맑음,8,0.0,0.0
3,20250902,7,1200,6,최강마,김민기,김동수,53.8,485.0,4,거,71.6,7.4,30.2,2-3-7,양호,맑음,11,0.0,0.0
3,20250902,7,1200,7,사파이어,정성원,박배진,55.6,450.0,6,거,71.2,9.2,33.9,9-7-12,양호,맑음,9,0.0,0.0
3,20250902,7,1200,8,챔피언쉽,한동훈,조순호,53.2,446.0,6,수,71.5,6.4,34.7,8-11-9,양호,맑음,12,0.0,0.0
3,20250902,7,1200,9,탑클래스,유현명,정해성,57.2,450.0,8,거,71.3,6.4,29.4,9-2-2,양호,맑음,5,0.0,0.0
3,20250902,7,1200,10,코스모스,한동훈,최두환,56.6,453.0,6,암,70.9,8.1,26.6,2-9-1,양호,맑음,7,0.0,0.0
3,20250902,7,1200,11,다이아몬드,이승헌,박배진,58.0,465.0,5,거,72.2,7.4,29.2,1-1-5,양호,맑음,10,0.0,0.0
3,20250902,7,1200,12,에메랴르드,장석현,이재형,57.6,468.0,6,수,70.2,10.4,29.5,3-6-5,양호,맑음,6,0.0,0.0
3,20250902,8,1700,1,결승타,조성곤,박재형,54.2,486.0,4,수,100.1,13.0,50.5,2-7-6,양호,맑음,2,0.0,3.9
3,20250902,8,1700,2,전설마,이찬호,박배진,58.3,489.0,8,거,100.8,9.7,44.7,1-8-7,양호,맑음,3,0.0,6.2
3,20250902,8,1700,3,골든파워,박찬호,오창근,55.4,496.0,5,수,101.9,12.7,38.5,2-6-8,양호,맑음,8,0.0,0.0
3,20250902,8,1700,4,윈드러너,최보경,최두환,55.5,472.0,5,수,100.8,14.1,35.8,5-6-1,양호,맑음,4,0.0,0.0
3,20250902,8,1700,5,갤럭시,박태종,정해성,55.1,459.0,4,거,100.5,10.5,46.9,7-9-1,양호,맑음,5,0.0,0.0
3,20250902,8,1700,6,레드썬더,장석현,김영관,56.0,519.0,6,암,102.6,8.9,47.7,3-4-10,양호,맑음,9,0.0,0.0
3,20250902,8,1700,7,루비스타,한동훈,조순호,54.5,512.0,3,암,101.0,9.2,52.5,3-7-6,양호,맑음,1,25.2,4.5
3,20250902,8,1700,8,명마왕,김태완,박배진,52.5,512.0,4,수,103.5,14.0,42.6,6-5-3,양호,맑음,10,0.0,0.0
3,20250902,8,1700,9,플라잉킹,장석현,정해성,58.4,511.0,3,거,100.9,13.0,51.8,3-4-4,양호,맑음,7,0.0,0.0
3,20250902,8,1700,10,매직타임,한동훈,이재형,56.5,513.0,3,거,101.8,9.2,48.5,4-1-5,양호,맑음,6,0.0,0.0
1,20250902,9,2000,1,뉴스타,김용근,박배진,58.2,467.0,8,거,119.9,10.7,51.6,4-4-7,양호,눈,12,0.0,0.0
1,20250902,9,2000,2,에이스,조성곤,최두환,53.1,468.0,8,암,121.1,16.8,53.0,6-9-8,양호,눈,11,0.0,0.0
1,20250902,9,2000,3,에메랴르드,박태종,김영관,54.6,456.0,7,수,118.8,11.0,42.9,3-2-7,양호,눈,3,0.0,1.6
1,20250902,9,2000,4,백마왕,박태종,박배진,57.0,481.0,6,수,119.1,9.9,51.6,12-6-6,양호,눈,4,0.0,0.0
1,20250902,9,2000,5,윈드러너,이승헌,박재형,58.8,506.0,3,암,119.8,17.3,59.4,2-3-2,양호,눈,8,0.0,0.0
1,20250902,9,2000,6,매직타임,정성원,박배진,53.3,511.0,4,수,119.3,12.2,58.3,8-10-12,양호,눈,5,0.0,0.0
1,20250902,9,2000,7,천둥호,유현명,최두환,58.3,461.0,8,암,119.1,15.7,53.5,7-12-7,양호,눈,6,0.0,0.0
1,20250902,9,2000,8,실버윙,송재광,최두환,57.3,470.0,5,수,119.2,12.0,51.4,2-8-2,양호,눈,9,0.0,0.0
1,20250902,9,2000,9,돌풍,김민기,이재형,52.3,464.0,5,암,118.0,15.2,51.2,2-11-8,양호,눈,7,0.0,0.0
1,20250902,9,2000,10,루비스타,김태완,오창근,54.4,509.0,7,수,118.2,16.2,46.1,1-3-3,양호,눈,2,0.0,1.6
1,20250902,9,2000,11,썬더볼트,조성곤,이재형,52.9,517.0,6,암,117.8,10.6,60.9,4-4-11,양호,눈,1,19.4,1.7
1,20250902,9,2000,12,비상마,김민기,조순호,57.2,508.0,8,거,120.2,12.5,43.3,10-10-8,양호,눈,10,0.0,0.0
1,20250902,10,1300,1,전설마,한동훈,김영관,57.1,447.0,8,수,77.4,11.3,30.7,2-1-10,양호,비,4,0.0,0.0
1,20250902,10,1300,2,플라잉킹,장석현,김영관,52.2,494.0,5,암,77.1,8.6,27.8,3-11-1,양호,비,8,0.0,0.0
1,20250902,10,1300,3,명마왕,조성곤,최두환,54.4,471.0,6,암,77.8,9.7,32.1,2-1-4,양호,비,12,0.0,0.0
1,20250902,10,1300,4,챔피언쉽,정성원,최두환,54.5,478.0,8,거,79.3,6.7,33.3,9-4-10,양호,비,11,0.0,0.0
1,20250902,10,1300,5,자이언트,송재광,이재형,57.2,441.0,5,암,76.5,9.8,29.7,9-9-9,양호,비,1,22.0,3.0
1,20250902,10,1300,6,비상마,장석현,정길상,55.4,520.0,7,암,78.4,11.1,36.8,8-8-7,양호,비,10,0.0,0.0
1,20250902,10,1300,7,하늘바람,김태완,박재형,53.5,468.0,7,수,77.2,11.3,34.0,5-7-4,양호,비,5,0.0,0.0
1,20250902,10,1300,8,영웅호,박태종,김영관,53.2,492.0,5,암,76.2,8.1,29.9,5-10-12,양호,비,3,0.0,6.5
1,20250902,10,1300,9,빛나는별,한동훈,김영관,58.6,472.0,8,암,76.8,9.1,36.3,9-11-2,양호,비,2,0.0,2.6
1,20250902,10,1300,10,레드썬더,정성원,이재형,53.0,457.0,8,거,77.5,7.5,30.4,5-5-8,양호,비,9,0.0,0.0
1,20250902,10,1300,11,드래곤킹,박태종,박재형,55.8,482.0,8,거,78.1,8.5,35.6,5-5-6,양호,비,7,0.0,0.0
1,20250902,10,1300,12,다이아몬드,유현명,박재형,53.2,490.0,6,수,77.5,6.8,35.8,5-3-7,양호,비,6,0.0,0.0
1,20250903,1,1600,1,천둥호,김태완,이재형,58.3,498.0,3,수,95.8,13.3,40.7,7-8-8,양호,흐림,4,0.0,0.0
1,20250903,1,1600,2,실버윙,한동훈,조순호,52.4,490.0,8,거,95.3,10.7,34.5,10-4-5,양호,흐림,7,0.0,0.0
1,20250903,1,1600,3,갤럭시,박찬호,박배진,54.8,444.0,6,수,95.4,10.1,47.7,10-2-10,양호,흐림,5,0.0,0.0
1,20250903,1,1600,4,크리스탈,유현명,최두환,58.7,484.0,4,수,95.8,11.0,43.5,9-4-6,양호,흐림,11,0.0,0.0
1,20250903,1,1600,5,백마왕,문세영,정해성,53.7,480.0,7,수,94.3,12.4,39.0,6-1-7,양호,흐림,2,0.0,6.0
1,20250903,1,1600,6,드래곤킹,정성원,김영관,54.4,495.0,5,거,95.6,10.8,41.0,6-7-11,양호,흐림,6,0.0,0.0
1,20250903,1,1600,7,챔피언쉽,박찬호,이재형,52.5,515.0,8,거,96.3,12.9,47.3,8-3-5,양호,흐림,10,0.0,0.0
1,20250903,1,1600,8,최강마,이찬호,박배진,57.8,517.0,5,암,96.4,9.8,39.2,2-5-10,양호,흐림,9,0.0,0.0
1,20250903,1,1600,9,파이널킹,최보경,정해성,54.4,492.0,3,수,95.0,9.6,38.4,4-9-5,양호,흐림,3,0.0,1.3
1,20250903,1,1600,10,썬더볼트,김태완,김동수,54.0,504.0,3,수,94.2,8.4,36.2,10-11-9,양호,흐림,1,17.3,3.1
1,20250903,1,1600,11,레드썬더,한동훈,박배진,54.1,448.0,3,암,95.6,8.5,35.5,10-4-1,양호,흐림,8,0.0,0.0
3,20250903,2,1300,1,스피드킹,장석현,박배진,53.4,484.0,7,암,76.6,6.4,35.2,5-1-11,포슬,맑음,2,0.0,4.1
3,20250903,2,1300,2,뉴레전드,송재광,정길상,56.7,488.0,8,거,76.9,8.5,30.2,5-10-11,포슬,맑음,5,0.0,0.0
3,20250903,2,1300,3,다이아몬드,박찬호,이재형,54.6,506.0,5,수,77.2,9.2,36.4,2-4-6,포슬,맑음,8,0.0,0.0
3,20250903,2,1300,4,브레이브,김태완,조순호,52.4,453.0,4,암,78.0,7.7,39.2,12-5-7,포슬,맑음,9,0.0,0.0
3,20250903,2,1300,5,윈드러너,박찬호,최두환,53.6,445.0,6,암,77.2,9.8,38.2,5-1-4,포슬,맑음,6,0.0,0.0
3,20250903,2,1300,6,신바람,한동훈,김영관,53.9,454.0,3,암,75.0,6.4,36.0,12-8-3,포슬,맑음,1,26.2,4.1
3,20250903,2,1300,7,영웅호,문세영,김동수,54.6,518.0,4,거,76.9,6.7,37.5,12-11-9,포슬,맑음,3,0.0,6.5
3,20250903,2,1300,8,비상마,장석현,김동수,58.2,468.0,3,거,78.0,7.2,37.6,5-6-1,포슬,맑음,10,0.0,0.0
3,20250903,2,1300,9,명마왕,김태완,박배진,57.7,498.0,3,거,78.8,8.5,29.8,9-5-10,포슬,맑음,11,0.0,0.0
3,20250903,2,1300,10,광풍,최보경,조순호,58.7,486.0,8,거,78.0,11.1,33.6,12-12-12,포슬,맑음,7,0.0,0.0
3,20250903,2,1300,11,크리스탈,박찬호,오창근,55.5,482.0,3,암,79.1,6.5,34.9,12-3-9,포슬,맑음,12,0.0,0.0
3,20250903,2,1300,12,천둥호,김태완,박재형,58.7,499.0,3,거,77.2,8.5,35.6,7-2-5,포슬,맑음,4,0.0,0.0
1,20250903,3,2000,1,레드썬더,조성곤,정길상,58.2,475.0,7,암,120.2,17.8,53.8,8-9-9,양호,흐림,11,0.0,0.0
1,20250903,3,2000,2,다이아몬드,장석현,김영관,52.3,461.0,5,거,120.6,14.6,59.3,1-6-5,양호,흐림,10,0.0,0.0
1,20250903,3,2000,3,드래곤킹,김용근,박재형,55.9,476.0,5,암,120.1,15.1,47.7,8-2-5,양호,흐림,9,0.0,0.0
1,20250903,3,2000,4,골든파워,문세영,박배진,58.0,513.0,7,암,120.3,13.8,57.1,2-6-7,양호,흐림,6,0.0,0.0
1,20250903,3,2000,5,스피드킹,최보경,최두환,57.8,451.0,3,거,118.7,17.8,45.8,10-1-11,양호,흐림,2,0.0,3.3
1,20250903,3,2000,6,갤럭시,유현명,오창근,55.9,463.0,3,암,119.8,12.5,51.6,4-4-1,양호,흐림,8,0.0,0.0
1,20250903,3,2000,7,빛나는별,박태종,최두환,56.8,514.0,5,수,119.5,13.7,54.5,5-2-6,양호,흐림,3,0.0,5.5
1,20250903,3,2000,8,파이널킹,한동훈,최두환,53.3,516.0,7,암,119.9,12.2,50.8,8-8-5,양호,흐림,7,0.0,0.0
1,20250903,3,2000,9,자이언트,유현명,오창근,54.4,502.0,5,암,118.4,17.7,55.2,9-6-7,양호,흐림,1,10.1,3.2
1,20250903,3,2000,10,퍼펙트,이찬호,정해성,52.7,464.0,6,수,120.1,9.8,61.6,2-7-9,양호,흐림,5,0.0,0.0
1,20250903,3,2000,11,전설마,김태완,최두환,57.7,519.0,4,수,119.2,12.1,58.8,7-9-8,양호,흐림,4,0.0,0.0
2,20250903,4,1400,1,번개호,박태종,박재형,56.0,502.0,5,거,83.6,7.7,30.5,3-1-2,양호,맑음,4,0.0,0.0
2,20250903,4,1400,2,골든파워,한동훈,정해성,57.7,477.0,8,거,83.7,10.0,42.6,8-7-2,양호,맑음,6,0.0,0.0
2,20250903,4,1400,3,뉴레전드,최보경,박재형,58.2,455.0,7,수,83.9,7.0,39.8,5-6-3,양호,맑음,5,0.0,0.0
2,20250903,4,1400,4,갤럭시,조성곤,정해성,57.2,481.0,3,수,82.9,10.6,31.5,8-6-8,양호,맑음,2,0.0,5.8
2,20250903,4,1400,5,행운마,조성곤,조순호,54.9,463.0,5,거,83.9,8.3,38.5,8-1-3,양호,맑음,7,0.0,0.0
2,20250903,4,1400,6,태풍호,박찬호,최두환,58.1,490.0,8,거,84.9,8.2,34.7,3-1-8,양호,맑음,8,0.0,0.0
2,20250903,4,1400,7,탑클래스,박태종,이재형,56.0,452.0,4,거,83.2,10.9,38.4,8-1-7,양호,맑음,3,0.0,7.7
2,20250903,4,1400,8,백마왕,김민기,조순호,53.5,518.0,8,암,82.5,8.7,32.5,6-1-3,양호,맑음,1,17.7,3.7
3,20250903,5,1700,1,스피드킹,한동훈,오창근,55.9,513.0,5,거,100.7,12.5,39.4,11-5-8,양호,비,1,27.7,3.6
3,20250903,5,1700,2,드래곤킹,최보경,정길상,53.8,476.0,3,거,101.4,10.7,49.8,10-3-7,양호,비,7,0.0,0.0
3,20250903,5,1700,3,행운마,송재광,정길상,57.9,475.0,7,수,102.4,13.8,49.0,11-9-3,양호,비,9,0.0,0.0
3,20250903,5,1700,4,브레이브,문세영,정길상,52.1,491.0,7,거,102.0,11.9,36.9,8-12-9,양호,비,11,0.0,0.0
3,20250903,5,1700,5,골드러시,김용근,박재형,55.0,491.0,4,수,100.8,8.3,38.0,3-2-3,양호,비,5,0.0,0.0
3,20250903,5,1700,6,파워블레이드,정성원,박배진,52.7,490.0,4,거,100.7,14.2,41.0,4-3-12,양호,비,3,0.0,6.6
3,20250903,5,1700,7,스타라이트,송재광,이재형,53.6,480.0,4,수,101.1,11.0,37.9,7-1-9,양호,비,2,0.0,7.9
3,20250903,5,1700,8,광풍,이찬호,박배진,55.7,492.0,3,거,101.4,10.6,44.8,10-5-9,양호,비,8,0.0,0.0
3,20250903,5,1700,9,태풍호,한동훈,이재형,58.9,453.0,8,거,102.0,15.7,37.6,12-5-7,양호,비,12,0.0,0.0
3,20250903,5,1700,10,탑클래스,박태종,오창근,52.8,487.0,6,수,100.9,9.2,44.8,9-7-4,양호,비,6,0.0,0.0
3,20250903,5,1700,11,비상마,김용근,김영관,53.7,458.0,8,수,102.7,10.2,51.9,2-5-6,양호,비,10,0.0,0.0
3,20250903,5,1700,12,에메랴르드,한동훈,김동수,57.8,461.0,4,수,101.0,9.7,36.5,5-9-10,양호,비,4,0.0,0.0
